cov1,cov2,cov3,cov4,cov5,cov6,cov7,sal_pur_rat,igst_itc_tot_itc_rat,lib_igst_itc_rat
1.0061795,0.5775562,0.4346658,0.1872083,0.003776656,0.760867,0.46509135,0.07826936,-1.2464088,-0.027209781
0.99679404,1.015785,0.27823377,0.36356488,-0.0032275715,0.7665826,0.7319319,0.006241461,-0.8312774,-0.043785293
0.994852,1.008054,0.5653281,0.639073,0.007964181,0.8919517,0.93320906,0.008815231,0.6339127,-0.04091377
0.99311745,0.96226174,0.183497,0.09308862,0.001457391,1.0781342,-0.4004216,-0.06322591,-0.66945624,-0.035138894
1.0129368,0.9654289,0.141869,0.22669637,0.044588126,0.9385626,0.6385873,-0.016368868,-0.6451849,-0.0378554
0.99104416,1.0325469,0.11155678,0.12912263,-0.015667716,0.6720074,-0.2919614,-0.02536152,-0.74871314,-0.040064316
0.97412634,0.95470876,-0.11211071,-0.21661471,-0.01674234,0.74876475,0.22888118,-0.06717079,-0.3994541,-0.056124568
0.73561555,0.9490185,0.15573902,0.09833349,0.0018089764,-0.24175121,0.8339519,-0.08271714,1.4177449,-0.042659596
0.98031557,0.957563,0.5825659,0.62350535,0.0023283116,0.8458476,0.8713208,-0.03156787,1.9483899,-0.04777052
0.9774686,1.0405366,0.14925434,0.17622136,0.003337109,0.120938115,0.716989,-0.0337532,-0.44076455,-0.043200098
1.0148821,1.0135816,-0.33990806,-0.30415207,0.026232608,0.9211094,-0.36550012,-0.091505334,-0.51477504,-0.036706716
0.822779,-0.592339,0.034007393,0.47738734,-0.08090048,0.5578513,-0.29530004,0.4898082,-2.0394924,0.08372349
0.9282241,0.49003655,0.2584658,0.34160623,-0.00514306,0.22335331,0.35233623,0.033693783,-1.3129151,-0.022367394
0.93516475,1.0235244,0.13842551,0.10752066,0.0027280725,0.07515817,0.93834215,-0.04266906,1.3352537,-0.05286459
0.96594745,0.924528,0.83028024,0.74223506,0.003141576,1.0686477,0.2401188,0.03890595,0.0030068147,-0.037621945
1.0229131,0.88071585,0.5141085,0.38414437,-0.0022667446,0.9511762,0.57380927,0.0362723,-0.9616709,-0.043652616
1.0069386,1.0278779,0.3565053,0.35033622,-0.011386728,1.2001656,-0.21348515,-0.017169159,-0.42534953,-0.041150928
0.99285805,0.9841792,-0.2590675,-0.1759855,-0.03024502,0.97265285,0.46988934,-0.022737406,-0.46267903,-0.032089133
0.9874904,0.9874231,0.25506905,0.28321773,0.0006232463,0.5371475,0.94201726,-0.03991491,1.9198753,-0.05127214
0.9824927,1.0187341,0.08178242,0.14813933,-0.0052445256,0.23528792,0.3753739,-0.0054099318,-0.9719235,-0.048003163
1.0027304,0.7897399,-0.049491562,-0.21942441,0.33843833,0.8145136,0.34332326,-0.098387346,-1.288683,-0.06451953
1.0028363,0.72656447,0.33572602,0.095122345,0.23569831,0.8602314,0.709396,0.06948586,0.77140844,-0.02769405
0.93012214,1.023788,-0.04975701,-0.054936975,-0.0023726472,-0.046762,0.9360908,-0.052441098,0.40094402,-0.04909307
0.99818194,1.0345477,0.3842509,0.4375325,-0.009059848,0.9387129,0.114362426,-0.013317729,-0.60773623,-0.048370272
0.9586431,0.85134935,0.1345062,0.06586968,0.15972488,0.519781,0.77705586,0.025952706,1.0458169,-0.035642397
1.001043,0.99988425,0.34784463,0.41967717,-0.0014076032,0.88313454,0.95396763,-0.0033516476,1.6247813,-0.048973214
0.9133292,1.0003328,-0.7847895,-0.4070256,-0.019193852,0.7184401,0.59027225,-0.086609125,-0.37370598,-0.04053663
1.0013962,0.53935355,0.11937283,-0.053745255,-0.0016545526,0.32614475,-0.11738744,0.1201978,-1.357421,-0.012605771
0.9012054,1.0037615,0.25274396,0.29133087,0.0029952503,0.09851562,0.3871369,-0.08052805,-1.1597861,-0.0463573
0.99794245,0.70799357,0.57293534,0.40050098,-0.0014384597,0.80204505,0.7965468,-0.0056304657,1.621751,-0.04592992
1.000593,-0.3862993,0.18935315,-0.5649691,0.0910474,1.0146546,0.34537223,0.40451786,-1.026955,0.0377034
0.97323513,0.95928013,-0.12878451,-0.117139,-0.025040174,0.74693495,0.9006154,-0.032791734,0.3280508,-0.050576933
0.9919039,0.94638747,0.550993,0.41462755,-0.0038370215,1.1660177,-0.2747518,-0.014779704,-0.51931334,-0.03495826
1.000607,0.98414326,0.25719982,0.3059736,-0.0077437856,0.960489,0.7308442,0.0031696612,0.22428194,-0.048697032
0.937305,0.96347684,-0.7453595,-0.44381627,-0.007775663,0.8926283,0.28176278,-0.11194065,-0.6148179,-0.053017233
0.88463616,0.71505463,0.12922451,0.35267073,-0.00798768,-0.12878121,0.38857588,-0.033645593,-1.2180852,-0.034759637
0.98788947,1.017192,0.32784623,0.35714388,-0.010027526,0.8333795,0.16260192,-0.012536676,-0.7425239,-0.049038667
0.9973737,0.9927028,0.0001812208,0.059108056,-0.0138196815,0.91211206,0.1833342,-0.030315654,-0.7124897,-0.051982235
0.9413138,0.91184807,-0.43473905,-0.2679454,-0.034238867,0.72805464,0.39183897,-0.05583112,-0.87467855,-0.05418758
0.85309356,1.0087779,0.22787589,0.16940823,-0.00015984698,-0.063465185,1.0068632,-0.024559438,2.6534426,-0.06861242
1.0124819,0.9487232,0.009295218,0.039072566,0.280209,0.7135016,0.83471704,0.013760828,0.3170271,-0.04132654
0.9902982,1.0304952,-0.2575278,-0.20698918,-0.0031042532,0.38186896,0.39720798,-0.03271519,-0.6444425,-0.053460598
0.9920877,1.0112131,0.40534908,0.4387611,-0.0049395734,1.070514,0.269736,-0.018138941,-0.48310027,-0.048796974
1.0084573,0.9154201,0.3430379,0.3211305,0.08668658,0.8578637,0.94454604,0.022557903,2.0690894,-0.043029107
0.96698594,0.9737886,-0.016807519,0.0124877095,0.003605803,-0.10143191,0.91197896,-0.0783969,0.85753316,-0.05208676
0.98772097,0.9933757,0.20831703,0.2649702,0.00019906611,0.78022337,0.97862977,-0.017838081,1.5352533,-0.050054085
0.99457055,0.86963254,-0.42613035,-0.27236137,0.22400579,0.37772816,0.7295048,-0.041642755,-1.2327176,-0.027099198
1.0118765,1.0066267,0.49704164,0.59683466,0.006262002,0.9373035,0.8445062,0.0014028843,-0.48327324,-0.042775255
0.97974706,0.9628131,-0.47277498,-0.3385303,0.0019032747,0.4313406,0.7670141,-0.04627747,-0.8757737,-0.050258216
0.92858535,0.80447996,-0.1139271,0.46987224,-0.01930566,-0.12571456,-0.0577543,-0.034134347,-1.3090655,-0.01336862
0.64731807,0.49388,-1.0123544,-0.35441998,-0.01689106,0.4127811,0.967339,0.20765199,-1.2758756,0.037891902
0.9692896,-0.109716766,0.13369626,-0.12374692,-0.022886766,0.59582675,0.22274446,0.261275,-1.0563985,0.011297898
1.0060517,0.11675299,0.4627867,0.03338465,0.02012183,0.9651906,0.31951147,0.15960787,-0.33502832,-0.009186722
0.96960175,1.0272079,0.044039376,0.05545725,-0.00038524193,0.3182689,0.9849035,-0.023980845,1.2761507,-0.04541434
0.9806805,1.0219005,-0.2790443,-0.2679187,-0.0003594294,0.09492224,0.9372556,-0.026086314,0.59086776,-0.047431298
1.0048434,0.9271828,0.36701736,0.4728546,-0.008694304,0.7301813,0.97853273,-0.013457594,2.3211849,-0.04837309
0.9833497,1.0381136,0.07915712,0.14684847,-0.0023200684,0.4951479,0.41607505,-0.033624902,-0.5865037,-0.05212617
0.96819097,1.0324622,0.27804622,0.35152093,0.008499481,0.38123822,0.91554695,-0.02140545,-0.37901136,-0.046272565
1.004946,1.042197,0.52361566,0.5854872,0.00090695324,0.982689,0.18187934,0.0011028441,-0.7069945,-0.044385076
0.98309517,1.0015857,-0.68385154,-0.54973155,0.0076318993,1.0027796,-0.41618434,-0.12652598,-0.6006248,-0.02811954
0.95621514,0.9939891,0.6541687,0.67119855,0.0040848157,0.9266789,0.69388837,-0.0024013687,0.48471057,-0.054690458
0.93594855,1.0024089,0.30797043,0.32938048,0.0060765385,0.63543797,1.0557394,0.0030519203,2.7063797,-0.058393613
0.98954684,1.0229791,0.6443252,0.7014071,0.0021261326,0.9782531,0.3980233,-0.0030859357,-0.7125286,-0.043132927
0.9941235,1.037949,0.4252826,0.48267007,0.0046313494,0.6593688,0.5908055,0.0056972927,-0.7343484,-0.044603698
0.98924476,1.0113277,0.5567247,0.62718356,0.0071100197,0.86840796,0.8991495,-0.0035764198,1.0831262,-0.04539111
0.8984478,0.9499805,0.07423592,-0.07343477,-0.011906149,0.4089334,0.51153797,-0.046246797,-0.18241973,-0.038309608
0.8358991,0.055274017,0.23333661,-0.21892785,-0.0020938613,0.6006971,0.85641336,0.22661224,1.9114256,-0.026929772
0.9902417,1.0289055,0.6805111,0.7906599,0.008162571,0.9743294,0.7858759,0.0058216318,-0.26202834,-0.042771865
0.9857321,0.844703,0.20310457,0.17263387,0.2233881,0.81528395,0.7718686,0.025835378,0.9803642,-0.02860962
0.8826326,0.7341084,0.34736067,0.3567301,-0.0011918865,0.072656386,0.6310841,-0.10683581,0.91283697,-0.039913666
0.9428758,0.95122445,0.2157842,0.08848866,-0.011759376,0.69245285,0.4951063,-0.035132986,-0.15922797,-0.046352167
0.98630494,0.97037417,0.13452362,0.124460876,-0.009543421,0.7677147,0.51448935,-0.047228523,-0.98559606,-0.056160312
0.9956155,0.7719613,0.42118454,0.3676154,-0.0051685707,0.6704902,0.78432995,0.014297541,0.6519844,-0.038520277
0.9193387,0.7809872,0.21381246,0.41167217,0.0025769784,0.058160055,0.049113728,-0.046701368,-1.209547,-0.03542927
0.96223754,1.0272415,-0.03883422,-0.05678816,-0.0039037229,0.2667711,0.885592,-0.024356343,1.3306643,-0.04646407
0.87390596,1.0495809,-0.020358391,-0.073794976,0.0012423486,-0.25368565,0.97523135,-0.053488303,0.39138788,-0.059458006
0.90222406,0.72784173,-0.5133105,-0.07870254,0.0053672227,0.45346746,0.8059672,0.09029562,-1.0694774,-0.008357089
0.9831247,0.98191005,0.25078577,0.30821717,0.00013553874,0.6940277,0.93876374,-0.04565569,1.7872566,-0.051333405
0.9427944,0.9673828,0.676338,0.69000053,0.010438722,0.5678313,0.81963205,-0.03206079,1.2600853,-0.050236784
0.99497664,1.0155765,0.62216824,0.67894244,0.006456127,0.95025307,0.631865,0.0031950441,0.2603893,-0.046200316
0.9789556,1.0436037,-0.28363034,-0.2718922,-0.01112598,0.07717513,0.5110461,-0.040707074,-0.4750459,-0.04961824
0.98927414,0.9399222,-0.3117001,-0.17218022,-0.017298663,0.79953533,0.5254178,-0.041402563,-0.87955236,-0.060471963
0.95799327,0.90915966,0.48310357,0.47049394,-0.0003230892,0.73425275,0.14677471,0.02238547,-1.0393962,-0.032478098
0.98503876,0.99604064,0.108124614,0.11971639,-0.014897531,0.64068407,-0.04741802,-0.037866972,-0.91729903,-0.04810597
1.0051931,0.9491865,-0.15503532,-0.17759706,-0.007902043,0.90445924,-0.042657517,-0.051678237,-0.799645,-0.026657376
0.97067493,0.796049,-0.5103754,-0.15990348,0.0022377423,0.6810515,0.7079961,0.10517892,-0.8644547,0.005551972
0.98194766,0.19484188,0.35597268,0.14590536,0.003767,0.67828596,0.27114245,0.13763085,-1.176157,-0.014974202
0.97917885,1.0351307,0.42510027,0.49490365,0.0031639128,0.58969146,0.6084946,-0.0034974972,-0.17593977,-0.045755826
0.910692,0.30449986,0.5067466,0.7600322,-0.01334958,0.45421407,-0.029301012,0.091655895,-1.3519322,-0.012919098
1.007824,0.6144837,0.17247063,0.15806632,0.013337025,0.7079913,0.32172766,0.05417192,-1.4080656,-0.01392928
0.80151397,0.97653013,0.105340794,0.04317621,-0.0024311529,-0.3975616,0.8821394,-0.085877925,1.3469379,-0.04181247
0.93674123,0.20997609,0.2980825,0.590835,-0.024001395,0.496479,-0.35019043,0.17984726,-1.688655,0.0053179353
1.0038259,0.7474149,0.65626544,0.43566296,0.0016863361,0.84817827,0.7449737,0.044962145,0.5877293,-0.041002024
0.9566704,0.975313,-0.0072729806,-0.05788462,-0.011635283,0.64623266,-0.31579575,-0.062909156,-0.77090424,-0.016311109
0.99288154,0.8282431,-0.48554403,-0.36879244,0.04048451,0.85017484,0.023860728,-0.046922274,-1.1081085,-0.021312708
0.99184793,0.9710316,0.14307985,0.061982058,-0.00031644327,0.99098927,-0.2701327,-0.05157912,-0.6296933,-0.041841757
1.0233545,0.50078934,-0.11853338,-0.43125734,0.69469345,1.0523258,0.48077804,0.06707136,-1.6594546,-0.017203458
0.84923345,0.97352433,-0.7636557,-0.3988292,-0.010910472,0.67774785,0.6307481,-0.017874125,-0.6140883,-0.010321661
0.99202514,1.0241965,-0.269955,-0.23543157,-0.0103655625,0.5182645,-0.44340196,-0.055537168,-0.85400635,-0.03541467
0.9673005,0.96966416,0.45708197,0.49350405,0.003953313,0.77044314,0.94893533,-0.03913172,2.149845,-0.05275128
0.8168094,0.95329887,0.098538056,0.20574273,0.000614775,-0.3761453,0.34611636,-0.06424968,-0.96342605,-0.04426282
0.9717548,0.9765825,0.3220837,0.29384303,-0.0044221045,0.25694507,0.8543415,-0.03828519,0.52760464,-0.04095489
0.9535916,0.642503,0.50716984,0.62725335,-0.007342922,0.62750304,-0.21576396,0.04376073,-1.2372466,-0.007530572
1.02471,0.951124,0.388955,0.41715083,-0.0077928216,0.83874804,0.937076,-0.012977616,1.8322574,-0.04287464
0.9466148,0.364021,0.36540267,0.6628088,-0.016402615,0.633808,-0.30033037,0.11378297,-1.507613,0.0055368533
0.9448359,1.0258414,0.26977205,0.24415478,0.0032235547,0.27639675,0.9187215,-0.009589889,2.0909002,-0.056276157
0.8683831,0.95689905,0.05927386,0.003644794,-0.013262166,-0.32808828,0.9194546,-0.070774004,1.814944,-0.052657872
0.9698531,0.8685462,0.06021131,0.07651018,0.0044389716,-0.0046871407,0.17737469,0.034018427,-1.2049816,-0.02311185
0.93733543,1.0118097,0.15101743,0.112299085,0.0030205338,0.2613664,0.97055954,-0.053178612,2.088469,-0.056749765
0.9980939,1.0157839,0.48488796,0.50478256,-0.0070499727,1.0753142,0.04571838,-0.014401119,-0.67162645,-0.04773936
0.98059094,1.0491381,-0.01873099,-0.016042814,0.005611121,0.2536333,0.59986407,-0.031770807,0.59475523,-0.04735277
0.95387936,1.0522029,-0.087386705,0.022993356,-0.00070001034,-0.23741938,0.68916553,-0.015997091,-1.0106755,-0.03793321
0.9342906,0.9494692,0.046444125,-0.06301953,-0.01398476,0.5343791,0.7087457,-0.05247885,0.16509351,-0.0535116
1.0110518,0.8956532,0.39497083,0.3296845,0.011572195,0.5260549,0.8982996,0.009085924,-0.39105615,-0.04416297
0.99521136,1.0019932,0.3920199,0.33652964,-0.004967744,1.1388705,-0.25347713,-0.024881274,-0.538592,-0.03932347
0.9783908,0.9197841,0.58384585,0.717779,0.0059112865,0.75582975,0.29087478,-0.0037741894,-1.2322829,-0.033693105
1.0007743,1.0164574,0.27150968,0.29334027,-0.0034733252,1.0486796,-0.0007277364,-0.038292315,-0.33846632,-0.04813016
0.98574996,1.0316077,0.14583334,0.20218703,0.004052428,0.45724702,0.8561616,-0.0320237,-0.31210065,-0.04725546
0.9671951,0.7673264,0.660889,0.62407005,0.005753677,0.784663,0.7214876,-0.03772914,1.3095948,-0.050634205
0.9782778,0.99013406,0.55709785,0.6426291,0.008435285,0.91262734,1.0046219,-0.00463187,1.1671438,-0.042466663
1.0179883,0.28109545,0.35446376,-0.12566923,-0.006130869,0.7238611,0.64079577,0.14059062,0.52938163,-0.025671864
0.9386936,0.9699181,0.21203342,0.20897433,0.0040364503,-0.012322555,0.89259124,-0.060659293,0.8040461,-0.04560775
0.9393489,0.9965257,0.07222927,0.06848768,-0.0005955979,0.23109572,0.43587565,-0.06688731,-1.0556487,-0.041831262
0.9434584,1.0401899,0.18036062,0.154341,0.0061746608,0.12128075,0.9469197,-0.011816585,2.0654955,-0.05110625
0.99736196,0.94715405,0.24381827,0.19593593,-0.01792566,0.88623905,0.7669372,0.03388612,0.54479,-0.044457868
0.95122457,1.020949,0.15645792,0.16384555,0.008312728,0.14645897,0.97965205,-0.053869523,1.1044456,-0.052012943
0.9869976,1.0234495,-0.05461041,-0.034821138,-0.017517848,0.79945695,-0.33221295,-0.039002296,-0.60843587,-0.038645353
0.9904897,0.99203014,0.5371451,0.5644177,0.0027834862,0.7262192,0.8683586,-0.005326591,0.8993047,-0.0447284
0.98925406,0.9874513,0.21253893,0.18950692,-0.0075777755,0.9439942,0.1669265,-0.040012438,-0.73185337,-0.049954433
0.8808681,0.9957511,0.15974152,0.10311779,-0.0020676465,-0.07693673,0.99598974,-0.051609103,2.6421804,-0.05853071
0.9926029,0.9378334,0.19916427,0.24114591,0.18891646,0.7214168,0.9665831,0.024127148,1.9509823,-0.033560917
0.9648393,1.0191628,-0.19102022,-0.1706904,-0.005835837,0.20639126,0.835041,-0.034986604,-0.73125756,-0.053894132
0.3543945,-0.08579015,-1.6718817,-0.68796366,0.004298815,0.3820131,1.4116701,0.52534366,-1.875968,0.088663206
0.9373257,0.963864,0.65143156,0.58455414,0.00425451,0.9533303,0.75526,0.0049289423,1.5107143,-0.052491892
1.0039016,0.33717966,0.26043084,0.3906207,-0.005920543,0.7165622,-0.23786834,0.11378599,-1.5791835,-0.0017413904
0.957747,0.9839778,0.06023451,0.006444171,-0.008833764,0.6172655,0.2875534,-0.039344005,-0.19203465,-0.053976193
0.9766056,1.0309801,0.3622906,0.43604392,0.008726047,0.50226223,0.74359035,-0.013127758,-0.64971817,-0.046736363
1.0073774,0.8674347,0.516044,0.39168143,0.0020626164,0.6944827,0.86165375,0.028111832,0.67904735,-0.041034535
0.97218865,0.9972061,0.36099812,0.3994504,-0.003950792,0.6946084,0.36530042,-0.022687275,-1.0932693,-0.036401194
0.9967411,0.9916654,0.20072052,0.16177489,-0.0010958299,0.98988456,-0.064266585,-0.048523504,-0.5662463,-0.04899976
1.0066823,0.947727,-0.063644804,-0.124629304,0.0106053185,0.82631487,0.2903717,-0.055638082,-0.95830315,-0.04946856
0.9624246,0.9278605,-0.15172076,-0.19306462,0.12665333,0.1752819,0.76520795,-0.033528216,0.3046856,-0.040713266
0.96522015,1.0141568,0.042922027,0.07230584,0.0029174774,0.088768356,0.9295135,-0.06169818,-0.29734522,-0.05022187
0.9673906,1.0175695,0.12912744,0.14160351,-0.008961907,0.5549984,0.60070413,-0.024999557,0.7602474,-0.053202663
0.9636479,1.0068733,-0.14268035,-0.17630823,-0.0028131888,0.0529248,0.9678559,-0.04885204,1.4155504,-0.04937195
0.9716452,0.97409624,-0.54677147,-0.40620646,-0.0119014215,0.6917233,-0.033190034,-0.1301005,-0.6014107,-0.039261416
0.9673341,1.0289137,0.06838859,0.04415618,0.0041193007,0.28049603,0.92618346,-0.01599328,1.3201978,-0.04650943
0.97750247,0.9455174,0.18857244,0.13151233,-0.008052884,0.8555225,0.67906344,0.0038837679,0.8664855,-0.04754124
1.0093292,1.0127535,0.1832406,0.2389824,0.0042880527,1.0886238,0.138904,-0.034450073,-0.4609176,-0.048558973
0.923426,0.6930896,0.49590454,0.5048698,0.0017299257,0.3533145,0.42335656,-0.010997621,-0.6125074,-0.032757964
0.93686503,1.0129696,-0.63293976,-0.4612662,-0.03391155,0.3334406,0.8602978,-0.029052168,-0.4852415,-0.0410147
0.9920848,1.0086648,0.40077335,0.46534398,-0.0024940209,0.94590026,0.6671143,-0.01925095,-0.5898047,-0.05231634
0.85132414,0.13446756,-0.057229586,0.682881,-0.028164757,-0.113037296,-0.11645784,0.16028783,-1.8278137,0.013316186
0.9160939,1.0407866,0.111491874,0.06815845,0.008389672,-0.054738294,0.84113336,-0.02534473,1.3427539,-0.05463684
0.9697208,1.0183293,0.31362948,0.32616085,0.009392045,0.3411458,0.94793737,-0.016325032,0.32209006,-0.046425447
0.90952265,0.263434,0.44529715,0.52026397,-0.013815125,0.5549059,0.019055879,0.10729204,-1.3667905,-0.006293852
0.99054384,1.0207568,0.25610808,0.24071738,0.005064783,0.27715686,0.95297784,-0.007600862,2.2316082,-0.04568144
0.9647432,0.955226,0.5611875,0.54904604,0.00510673,0.9635445,0.9354908,0.0054447954,2.259008,-0.052959494
1.0040681,0.9455865,0.15032369,0.12918456,0.0056611984,0.8158854,0.79649884,0.0062718447,1.0525473,-0.043113302
0.9820111,0.72131467,-0.066652514,0.066389665,-0.0015757218,0.3380601,0.062845565,0.053410474,-1.1811309,-0.012134592
0.9936788,1.0167925,0.46229586,0.53294957,0.002369193,0.9410351,0.48038048,-0.013008438,0.004830632,-0.046507988
1.0289284,0.52758116,0.2471882,-0.17354171,0.008721815,0.662037,0.65527725,0.07824924,-0.16483043,-0.04269756
0.9991979,0.9299914,-0.12793046,-0.18055086,0.03353159,0.6415843,0.6890825,-0.058899175,-0.040805817,-0.052915145
0.98656034,1.0301809,-0.065058984,-0.019186512,0.0020190938,0.48518297,0.3334584,-0.052698907,-0.47621486,-0.055699144
0.98799175,1.0039507,-0.061166145,-0.0047908574,-0.015049955,0.6727527,0.95483625,0.0013794536,0.063740134,-0.047922827
0.86995536,0.46571845,-0.8988177,-0.43220016,0.12270486,0.4793519,0.762765,0.1413572,-1.651036,0.042895418
0.9237398,0.18958493,0.13591489,0.046240218,-0.012862971,0.36380512,0.25358438,0.14147079,-1.2014238,-0.0071018543
0.76255935,0.9232826,-1.0444082,-0.50860465,-0.037128054,0.5977588,1.0078744,-0.059735212,0.13138434,-0.040814675
0.99912,0.5994312,0.30666748,0.08197008,-0.0043492676,0.513272,0.77011967,0.0025859673,1.4767917,-0.03733457
0.75810194,0.51546025,0.021809228,0.19237955,-0.0062447623,-0.27955425,0.5816193,-0.0022403442,-0.23860365,-0.025926575
0.9801432,0.9637247,-0.4303668,-0.2675509,-0.01948171,0.57300127,0.7806348,-0.0217763,-0.7209032,-0.043151636
0.97827595,0.3794974,-0.52755666,-0.54265183,0.3349139,0.672265,0.90469366,0.30249017,-1.0782307,0.047178727
0.9863252,1.0536405,0.21203625,0.26437405,-0.0009392783,0.39746577,0.5273209,-0.015832867,-0.4597665,-0.04650719
0.8744352,-0.056695513,0.15725967,-0.34442988,-0.016238177,0.7898597,0.8224095,0.29640937,1.6871339,-0.012812056
0.9665621,0.3174581,0.08953829,0.036304146,-0.011063209,0.47553566,0.081619896,0.15121154,-1.3728176,-0.008933281
0.97006476,0.5169431,0.22194381,-0.09991722,0.31009555,0.63629085,0.92043096,0.11441217,1.5233508,-0.019129505
1.0002602,0.97306603,0.52436316,0.5583234,0.005174994,0.98418665,0.9054278,-0.0074050664,1.9474415,-0.04875208
0.9908178,1.0180848,0.59224355,0.6612746,0.00035391154,0.96015227,0.46781307,-0.008106945,-0.8886632,-0.047399443
0.58300555,0.633795,0.014215775,-0.07212596,0.014512161,-0.09899492,1.1472919,-0.006759281,3.0020638,-0.06050667
0.9976738,1.0137668,0.49548745,0.5785631,-0.0002954438,1.0026505,0.6054342,-0.010250249,0.12372215,-0.047161296
1.0040722,0.9210477,-0.06673873,0.0032346246,0.32538557,0.7551925,0.89287657,0.07563928,0.7252474,-0.015603681
0.9151604,0.6394731,0.11312347,-0.022822946,-0.010714015,0.0636236,0.7978426,0.012014166,0.7277978,-0.043643408
